date,fiscal_year,product_code,customer_code,sold_quantity
2020-09-01,2021,A4218110204,90023029,9
2020-09-01,2021,A4218110204,90023030,12
2020-09-01,2021,A4218110204,90024183,1
2020-09-01,2021,A4218110204,90026205,1
2020-09-01,2021,A4218110204,90027207,2
2020-09-01,2021,A4218110205,70002017,37
2020-09-01,2021,A4218110205,70002018,34
2020-09-01,2021,A4218110205,70003181,11
2020-09-01,2021,A4218110205,70003182,10
2020-09-01,2021,A4218110205,70004069,2
2020-09-01,2021,A4218110205,70004070,1
2020-09-01,2021,A4218110205,70005163,3
2020-09-01,2021,A4218110205,70006157,3
2020-09-01,2021,A4218110205,70006158,10
2020-09-01,2021,A4218110205,70007198,6
2020-09-01,2021,A4218110205,70007199,19
2020-09-01,2021,A4218110205,70008169,12
2020-09-01,2021,A4218110205,70008170,4
2020-09-01,2021,A4218110205,70009133,5
2020-09-01,2021,A4218110205,70009134,2
2020-09-01,2021,A4218110205,70010047,5
2020-09-01,2021,A4218110205,70011193,8
2020-09-01,2021,A4218110205,70011194,6
2020-09-01,2021,A4218110205,70012042,2
2020-09-01,2021,A4218110205,70012043,4
2020-09-01,2021,A4218110205,70013125,4
2020-09-01,2021,A4218110205,70013126,3
2020-09-01,2021,A4218110205,70014142,1
2020-09-01,2021,A4218110205,70014143,1
2020-09-01,2021,A4218110205,70015151,7
2020-09-01,2021,A4218110205,70016177,1
2020-09-01,2021,A4218110205,70016178,3
2020-09-01,2021,A4218110205,70018115,5
2020-09-01,2021,A4218110205,70022085,13
2020-09-01,2021,A4218110205,70023031,8
2020-09-01,2021,A4218110205,70026206,1
2020-09-01,2021,A4218110205,80001019,32
2020-09-01,2021,A4218110205,80006154,38
2020-09-01,2021,A4218110205,80006155,45
2020-09-01,2021,A4218110205,80007195,42
2020-09-01,2021,A4218110205,90001021,10
2020-09-01,2021,A4218110205,90002001,20
2020-09-01,2021,A4218110205,90002002,40
2020-09-01,2021,A4218110205,90002003,8
2020-09-01,2021,A4218110205,90002005,38
2020-09-01,2021,A4218110205,90002006,34
2020-09-01,2021,A4218110205,90002007,38
2020-09-01,2021,A4218110205,90002009,49
2020-09-01,2021,A4218110205,90002010,11
2020-09-01,2021,A4218110205,90002011,36
2020-09-01,2021,A4218110205,90002013,28
2020-09-01,2021,A4218110205,90002014,7
2020-09-01,2021,A4218110205,90002015,33
2020-09-01,2021,A4218110205,90003179,9
2020-09-01,2021,A4218110205,90004061,3
2020-09-01,2021,A4218110205,90004062,1
2020-09-01,2021,A4218110205,90004063,2
2020-09-01,2021,A4218110205,90004065,2
2020-09-01,2021,A4218110205,90004066,1
2020-09-01,2021,A4218110205,90004067,2
2020-09-01,2021,A4218110205,90005159,4
2020-09-01,2021,A4218110205,90005161,2
2020-09-01,2021,A4218110205,90005162,1
2020-09-01,2021,A4218110205,90006153,4
2020-09-01,2021,A4218110205,90007197,8
2020-09-01,2021,A4218110205,90008165,4
2020-09-01,2021,A4218110205,90008166,6
2020-09-01,2021,A4218110205,90008167,10
2020-09-01,2021,A4218110205,90009127,3
2020-09-01,2021,A4218110205,90009129,3
2020-09-01,2021,A4218110205,90009130,5
2020-09-01,2021,A4218110205,90009131,4
2020-09-01,2021,A4218110205,90010045,6
2020-09-01,2021,A4218110205,90010046,4
2020-09-01,2021,A4218110205,90011185,2
2020-09-01,2021,A4218110205,90011186,8
2020-09-01,2021,A4218110205,90011187,9
2020-09-01,2021,A4218110205,90011189,4
2020-09-01,2021,A4218110205,90011190,5
2020-09-01,2021,A4218110205,90011191,11
2020-09-01,2021,A4218110205,90012033,1
2020-09-01,2021,A4218110205,90012034,2
2020-09-01,2021,A4218110205,90012035,3
2020-09-01,2021,A4218110205,90012037,4
2020-09-01,2021,A4218110205,90012038,5
2020-09-01,2021,A4218110205,90012039,2
2020-09-01,2021,A4218110205,90012041,3
2020-09-01,2021,A4218110205,90013117,5
2020-09-01,2021,A4218110205,90013118,3
2020-09-01,2021,A4218110205,90013119,2
2020-09-01,2021,A4218110205,90013121,5
2020-09-01,2021,A4218110205,90013122,4
2020-09-01,2021,A4218110205,90013123,4
2020-09-01,2021,A4218110205,90014135,2
2020-09-01,2021,A4218110205,90014137,4
2020-09-01,2021,A4218110205,90014138,3
2020-09-01,2021,A4218110205,90014139,3
2020-09-01,2021,A4218110205,90014141,4
2020-09-01,2021,A4218110205,90015145,4
2020-09-01,2021,A4218110205,90015146,7
2020-09-01,2021,A4218110205,90015147,6
2020-09-01,2021,A4218110205,90015149,6
2020-09-01,2021,A4218110205,90015150,7
2020-09-01,2021,A4218110205,90016171,1
2020-09-01,2021,A4218110205,90016173,1
2020-09-01,2021,A4218110205,90016174,1
2020-09-01,2021,A4218110205,90016175,3
2020-09-01,2021,A4218110205,90017049,2
2020-09-01,2021,A4218110205,90017050,4
2020-09-01,2021,A4218110205,90017051,3
2020-09-01,2021,A4218110205,90017053,3
2020-09-01,2021,A4218110205,90017054,4
2020-09-01,2021,A4218110205,90017055,3
2020-09-01,2021,A4218110205,90017057,3
2020-09-01,2021,A4218110205,90017058,2
2020-09-01,2021,A4218110205,90017059,2
2020-09-01,2021,A4218110205,90018105,4
2020-09-01,2021,A4218110205,90018106,5
2020-09-01,2021,A4218110205,90018107,4
2020-09-01,2021,A4218110205,90018109,3
2020-09-01,2021,A4218110205,90018110,3
2020-09-01,2021,A4218110205,90018111,4
2020-09-01,2021,A4218110205,90018113,3
2020-09-01,2021,A4218110205,90018114,5
2020-09-01,2021,A4218110205,90019201,1
2020-09-01,2021,A4218110205,90020097,2
2020-09-01,2021,A4218110205,90020098,2
2020-09-01,2021,A4218110205,90020099,2
2020-09-01,2021,A4218110205,90020102,1
2020-09-01,2021,A4218110205,90020103,1
2020-09-01,2021,A4218110205,90021086,12
2020-09-01,2021,A4218110205,90021087,9
2020-09-01,2021,A4218110205,90021089,3
2020-09-01,2021,A4218110205,90021090,8
2020-09-01,2021,A4218110205,90021091,3
2020-09-01,2021,A4218110205,90021093,9
2020-09-01,2021,A4218110205,90021094,3
2020-09-01,2021,A4218110205,90021095,2
2020-09-01,2021,A4218110205,90022071,11
2020-09-01,2021,A4218110205,90022073,9
2020-09-01,2021,A4218110205,90022074,35
2020-09-01,2021,A4218110205,90022075,8
2020-09-01,2021,A4218110205,90022077,7
2020-09-01,2021,A4218110205,90022078,16
2020-09-01,2021,A4218110205,90022079,8
2020-09-01,2021,A4218110205,90022081,43
2020-09-01,2021,A4218110205,90022082,25
2020-09-01,2021,A4218110205,90022083,12
2020-09-01,2021,A4218110205,90023022,3
2020-09-01,2021,A4218110205,90023023,15
2020-09-01,2021,A4218110205,90023025,4
2020-09-01,2021,A4218110205,90023026,6
2020-09-01,2021,A4218110205,90023027,2
2020-09-01,2021,A4218110205,90023029,10
2020-09-01,2021,A4218110205,90023030,9
2020-09-01,2021,A4218110205,90024183,1
2020-09-01,2021,A4218110205,90025209,1
2020-09-01,2021,A4218110205,90027207,1
2020-09-01,2021,A4218110206,70002017,15
2020-09-01,2021,A4218110206,70002018,24
2020-09-01,2021,A4218110206,70003181,10
2020-09-01,2021,A4218110206,70003182,5
2020-09-01,2021,A4218110206,70004069,2
2020-09-01,2021,A4218110206,70004070,2
2020-09-01,2021,A4218110206,70005163,1
2020-09-01,2021,A4218110206,70006157,5
2020-09-01,2021,A4218110206,70006158,10
2020-09-01,2021,A4218110206,70007198,11
2020-09-01,2021,A4218110206,70007199,11
2020-09-01,2021,A4218110206,70008169,13
2020-09-01,2021,A4218110206,70008170,10
2020-09-01,2021,A4218110206,70009133,1
2020-09-01,2021,A4218110206,70009134,5
2020-09-01,2021,A4218110206,70010047,4
2020-09-01,2021,A4218110206,70011193,4
2020-09-01,2021,A4218110206,70011194,7
2020-09-01,2021,A4218110206,70012042,6
2020-09-01,2021,A4218110206,70012043,5
2020-09-01,2021,A4218110206,70013125,4
2020-09-01,2021,A4218110206,70013126,3
2020-09-01,2021,A4218110206,70014142,2
2020-09-01,2021,A4218110206,70014143,1
2020-09-01,2021,A4218110206,70015151,2
2020-09-01,2021,A4218110206,70016177,1
2020-09-01,2021,A4218110206,70016178,3
2020-09-01,2021,A4218110206,70018115,5
2020-09-01,2021,A4218110206,70022085,5
2020-09-01,2021,A4218110206,70023031,8
2020-09-01,2021,A4218110206,70026206,2
2020-09-01,2021,A4218110206,80001019,16
2020-09-01,2021,A4218110206,80006154,24
2020-09-01,2021,A4218110206,80006155,27
2020-09-01,2021,A4218110206,80007195,34
2020-09-01,2021,A4218110206,90001021,14
2020-09-01,2021,A4218110206,90002001,18
2020-09-01,2021,A4218110206,90002002,15
2020-09-01,2021,A4218110206,90002003,11
2020-09-01,2021,A4218110206,90002005,10
2020-09-01,2021,A4218110206,90002006,7
2020-09-01,2021,A4218110206,90002007,26
2020-09-01,2021,A4218110206,90002009,10
2020-09-01,2021,A4218110206,90002010,34
2020-09-01,2021,A4218110206,90002011,11
2020-09-01,2021,A4218110206,90002013,8
2020-09-01,2021,A4218110206,90002014,33
2020-09-01,2021,A4218110206,90002015,34
2020-09-01,2021,A4218110206,90003179,5
2020-09-01,2021,A4218110206,90004061,1
2020-09-01,2021,A4218110206,90004062,2
2020-09-01,2021,A4218110206,90004063,2
2020-09-01,2021,A4218110206,90004065,1
2020-09-01,2021,A4218110206,90004066,2
2020-09-01,2021,A4218110206,90004067,4
2020-09-01,2021,A4218110206,90005159,4
2020-09-01,2021,A4218110206,90005161,5
2020-09-01,2021,A4218110206,90005162,2
2020-09-01,2021,A4218110206,90006153,6
2020-09-01,2021,A4218110206,90007197,13
2020-09-01,2021,A4218110206,90008165,8
2020-09-01,2021,A4218110206,90008166,5
2020-09-01,2021,A4218110206,90008167,9
2020-09-01,2021,A4218110206,90009127,1
2020-09-01,2021,A4218110206,90009129,3
2020-09-01,2021,A4218110206,90009130,3
2020-09-01,2021,A4218110206,90009131,5
2020-09-01,2021,A4218110206,90010045,4
2020-09-01,2021,A4218110206,90010046,2
2020-09-01,2021,A4218110206,90011185,6
2020-09-01,2021,A4218110206,90011186,11
2020-09-01,2021,A4218110206,90011187,7
2020-09-01,2021,A4218110206,90011189,2
2020-09-01,2021,A4218110206,90011190,8
2020-09-01,2021,A4218110206,90011191,2
2020-09-01,2021,A4218110206,90012033,3
2020-09-01,2021,A4218110206,90012034,5
2020-09-01,2021,A4218110206,90012035,4
2020-09-01,2021,A4218110206,90012037,3
2020-09-01,2021,A4218110206,90012038,5
2020-09-01,2021,A4218110206,90012039,6
2020-09-01,2021,A4218110206,90012041,1
2020-09-01,2021,A4218110206,90013117,5
2020-09-01,2021,A4218110206,90013118,5
2020-09-01,2021,A4218110206,90013119,2
2020-09-01,2021,A4218110206,90013121,1
2020-09-01,2021,A4218110206,90013122,4
2020-09-01,2021,A4218110206,90013123,5
2020-09-01,2021,A4218110206,90014135,1
2020-09-01,2021,A4218110206,90014137,4
2020-09-01,2021,A4218110206,90014138,1
2020-09-01,2021,A4218110206,90014139,1
2020-09-01,2021,A4218110206,90014141,3
2020-09-01,2021,A4218110206,90015145,6
2020-09-01,2021,A4218110206,90015146,2
2020-09-01,2021,A4218110206,90015147,4
2020-09-01,2021,A4218110206,90015149,8
2020-09-01,2021,A4218110206,90015150,6
2020-09-01,2021,A4218110206,90016171,1
2020-09-01,2021,A4218110206,90016173,2
2020-09-01,2021,A4218110206,90016174,2
2020-09-01,2021,A4218110206,90016175,2
2020-09-01,2021,A4218110206,90017049,1
2020-09-01,2021,A4218110206,90017050,4
2020-09-01,2021,A4218110206,90017051,4
2020-09-01,2021,A4218110206,90017053,1
2020-09-01,2021,A4218110206,90017054,2
2020-09-01,2021,A4218110206,90017055,3
2020-09-01,2021,A4218110206,90017057,3
2020-09-01,2021,A4218110206,90017058,2
2020-09-01,2021,A4218110206,90017059,3
2020-09-01,2021,A4218110206,90018105,4
2020-09-01,2021,A4218110206,90018106,6
2020-09-01,2021,A4218110206,90018107,1
2020-09-01,2021,A4218110206,90018109,5
2020-09-01,2021,A4218110206,90018110,2
2020-09-01,2021,A4218110206,90018111,4
2020-09-01,2021,A4218110206,90018113,4
2020-09-01,2021,A4218110206,90018114,5
2020-09-01,2021,A4218110206,90019201,1
2020-09-01,2021,A4218110206,90019202,1
2020-09-01,2021,A4218110206,90019203,1
2020-09-01,2021,A4218110206,90020102,2
2020-09-01,2021,A4218110206,90020103,1
2020-09-01,2021,A4218110206,90021086,9
2020-09-01,2021,A4218110206,90021087,5
2020-09-01,2021,A4218110206,90021089,7
2020-09-01,2021,A4218110206,90021090,3
2020-09-01,2021,A4218110206,90021091,10
2020-09-01,2021,A4218110206,90021093,8
2020-09-01,2021,A4218110206,90021094,8
2020-09-01,2021,A4218110206,90021095,3
2020-09-01,2021,A4218110206,90022071,17
2020-09-01,2021,A4218110206,90022073,18
2020-09-01,2021,A4218110206,90022074,28
2020-09-01,2021,A4218110206,90022075,12
2020-09-01,2021,A4218110206,90022077,11
2020-09-01,2021,A4218110206,90022078,16
2020-09-01,2021,A4218110206,90022079,13
2020-09-01,2021,A4218110206,90022081,27
2020-09-01,2021,A4218110206,90022082,18
2020-09-01,2021,A4218110206,90022083,17
2020-09-01,2021,A4218110206,90023022,5
2020-09-01,2021,A4218110206,90023023,19
2020-09-01,2021,A4218110206,90023025,4
2020-09-01,2021,A4218110206,90023026,12
2020-09-01,2021,A4218110206,90023027,11
2020-09-01,2021,A4218110206,90023029,8
2020-09-01,2021,A4218110206,90023030,5
2020-09-01,2021,A4218110206,90025209,1
2020-09-01,2021,A4218110206,90026205,2
2020-09-01,2021,A4218110206,90027207,1
2020-09-01,2021,A4218110207,70002017,38
2020-09-01,2021,A4218110207,70002018,12
2020-09-01,2021,A4218110207,70003181,9
2020-09-01,2021,A4218110207,70003182,13
2020-09-01,2021,A4218110207,70004069,2
2020-09-01,2021,A4218110207,70004070,3
2020-09-01,2021,A4218110207,70005163,5
2020-09-01,2021,A4218110207,70006157,2
2020-09-01,2021,A4218110207,70006158,11
2020-09-01,2021,A4218110207,70007198,12
2020-09-01,2021,A4218110207,70007199,10
2020-09-01,2021,A4218110207,70008169,10
2020-09-01,2021,A4218110207,70008170,7
2020-09-01,2021,A4218110207,70009133,1
2020-09-01,2021,A4218110207,70009134,1
2020-09-01,2021,A4218110207,70010047,3
2020-09-01,2021,A4218110207,70011193,9
2020-09-01,2021,A4218110207,70011194,2
2020-09-01,2021,A4218110207,70012042,3
2020-09-01,2021,A4218110207,70012043,4
2020-09-01,2021,A4218110207,70013125,2
2020-09-01,2021,A4218110207,70013126,3
2020-09-01,2021,A4218110207,70014142,4
2020-09-01,2021,A4218110207,70014143,1
2020-09-01,2021,A4218110207,70015151,2
2020-09-01,2021,A4218110207,70016177,2
2020-09-01,2021,A4218110207,70016178,2
2020-09-01,2021,A4218110207,70018115,3
2020-09-01,2021,A4218110207,70022085,5
2020-09-01,2021,A4218110207,70023031,11
2020-09-01,2021,A4218110207,80001019,42
2020-09-01,2021,A4218110207,80006154,16
2020-09-01,2021,A4218110207,80006155,10
2020-09-01,2021,A4218110207,80007195,22
2020-09-01,2021,A4218110207,90001021,4
2020-09-01,2021,A4218110207,90002001,30
2020-09-01,2021,A4218110207,90002002,26
2020-09-01,2021,A4218110207,90002003,7
2020-09-01,2021,A4218110207,90002005,34
2020-09-01,2021,A4218110207,90002006,21
2020-09-01,2021,A4218110207,90002007,11
2020-09-01,2021,A4218110207,90002009,46
2020-09-01,2021,A4218110207,90002010,9
2020-09-01,2021,A4218110207,90002011,24
2020-09-01,2021,A4218110207,90002013,19
2020-09-01,2021,A4218110207,90002014,15
2020-09-01,2021,A4218110207,90002015,16
2020-09-01,2021,A4218110207,90003179,19
2020-09-01,2021,A4218110207,90004061,2
2020-09-01,2021,A4218110207,90004062,2
2020-09-01,2021,A4218110207,90004063,1
2020-09-01,2021,A4218110207,90004065,1
2020-09-01,2021,A4218110207,90004066,1
2020-09-01,2021,A4218110207,90004067,1
2020-09-01,2021,A4218110207,90005159,3
2020-09-01,2021,A4218110207,90005161,3
2020-09-01,2021,A4218110207,90005162,1
2020-09-01,2021,A4218110207,90006153,3
2020-09-01,2021,A4218110207,90007197,7
2020-09-01,2021,A4218110207,90008165,7
2020-09-01,2021,A4218110207,90008166,4
2020-09-01,2021,A4218110207,90008167,2
2020-09-01,2021,A4218110207,90009127,4
2020-09-01,2021,A4218110207,90009129,3
2020-09-01,2021,A4218110207,90009130,3
2020-09-01,2021,A4218110207,90009131,3
2020-09-01,2021,A4218110207,90010045,3
2020-09-01,2021,A4218110207,90010046,2
2020-09-01,2021,A4218110207,90011185,5
2020-09-01,2021,A4218110207,90011186,4
2020-09-01,2021,A4218110207,90011187,6
2020-09-01,2021,A4218110207,90011189,5
2020-09-01,2021,A4218110207,90011190,11
2020-09-01,2021,A4218110207,90011191,2
2020-09-01,2021,A4218110207,90012033,2
2020-09-01,2021,A4218110207,90012034,3
2020-09-01,2021,A4218110207,90012035,5
2020-09-01,2021,A4218110207,90012037,3
2020-09-01,2021,A4218110207,90012038,4
2020-09-01,2021,A4218110207,90012039,3
2020-09-01,2021,A4218110207,90012041,2
2020-09-01,2021,A4218110207,90013117,2
2020-09-01,2021,A4218110207,90013118,2
2020-09-01,2021,A4218110207,90013119,3
2020-09-01,2021,A4218110207,90013121,3
2020-09-01,2021,A4218110207,90013122,3
2020-09-01,2021,A4218110207,90013123,3
2020-09-01,2021,A4218110207,90014135,2
2020-09-01,2021,A4218110207,90014137,4
2020-09-01,2021,A4218110207,90014138,3
2020-09-01,2021,A4218110207,90014139,3
2020-09-01,2021,A4218110207,90014141,2
2020-09-01,2021,A4218110207,90015145,5
2020-09-01,2021,A4218110207,90015146,8
2020-09-01,2021,A4218110207,90015147,5
2020-09-01,2021,A4218110207,90015149,4
2020-09-01,2021,A4218110207,90015150,7
2020-09-01,2021,A4218110207,90016171,2
2020-09-01,2021,A4218110207,90016173,1
2020-09-01,2021,A4218110207,90016174,2
2020-09-01,2021,A4218110207,90016175,1
2020-09-01,2021,A4218110207,90017049,3
2020-09-01,2021,A4218110207,90017050,2
2020-09-01,2021,A4218110207,90017051,1
2020-09-01,2021,A4218110207,90017053,1
2020-09-01,2021,A4218110207,90017054,1
2020-09-01,2021,A4218110207,90017055,1
2020-09-01,2021,A4218110207,90017057,3
2020-09-01,2021,A4218110207,90017058,2
2020-09-01,2021,A4218110207,90017059,1
2020-09-01,2021,A4218110207,90018105,5
2020-09-01,2021,A4218110207,90018106,7
2020-09-01,2021,A4218110207,90018107,2
2020-09-01,2021,A4218110207,90018109,3
2020-09-01,2021,A4218110207,90018110,2
2020-09-01,2021,A4218110207,90018111,3
2020-09-01,2021,A4218110207,90018113,5
2020-09-01,2021,A4218110207,90018114,6
2020-09-01,2021,A4218110207,90019201,1
2020-09-01,2021,A4218110207,90019202,1
2020-09-01,2021,A4218110207,90019203,1
2020-09-01,2021,A4218110207,90020097,1
2020-09-01,2021,A4218110207,90020101,1
2020-09-01,2021,A4218110207,90020102,1
2020-09-01,2021,A4218110207,90020103,1
2020-09-01,2021,A4218110207,90021086,2
2020-09-01,2021,A4218110207,90021087,11
2020-09-01,2021,A4218110207,90021089,4
2020-09-01,2021,A4218110207,90021090,9
2020-09-01,2021,A4218110207,90021091,3
2020-09-01,2021,A4218110207,90021093,5
2020-09-01,2021,A4218110207,90021094,9
2020-09-01,2021,A4218110207,90021095,3
2020-09-01,2021,A4218110207,90022071,12
2020-09-01,2021,A4218110207,90022073,24
2020-09-01,2021,A4218110207,90022074,6
2020-09-01,2021,A4218110207,90022075,26
2020-09-01,2021,A4218110207,90022077,17
2020-09-01,2021,A4218110207,90022078,6
2020-09-01,2021,A4218110207,90022079,24
2020-09-01,2021,A4218110207,90022081,11
2020-09-01,2021,A4218110207,90022082,6
2020-09-01,2021,A4218110207,90022083,14
2020-09-01,2021,A4218110207,90023022,4
2020-09-01,2021,A4218110207,90023023,20
2020-09-01,2021,A4218110207,90023025,2
2020-09-01,2021,A4218110207,90023026,3
2020-09-01,2021,A4218110207,90023027,7
2020-09-01,2021,A4218110207,90023029,11
2020-09-01,2021,A4218110207,90023030,5
2020-09-01,2021,A4218110207,90026205,1
2020-09-01,2021,A4218110207,90027207,1
2020-09-01,2021,A4218110208,70002017,36
2020-09-01,2021,A4218110208,70002018,20
2020-09-01,2021,A4218110208,70003181,14
2020-09-01,2021,A4218110208,70003182,18
2020-09-01,2021,A4218110208,70004069,2
2020-09-01,2021,A4218110208,70004070,2
2020-09-01,2021,A4218110208,70005163,3
2020-09-01,2021,A4218110208,70006157,5
2020-09-01,2021,A4218110208,70006158,7
2020-09-01,2021,A4218110208,70007198,8
2020-09-01,2021,A4218110208,70007199,4
2020-09-01,2021,A4218110208,70008169,4
2020-09-01,2021,A4218110208,70008170,11
2020-09-01,2021,A4218110208,70009133,1
2020-09-01,2021,A4218110208,70009134,4
2020-09-01,2021,A4218110208,70010047,2
2020-09-01,2021,A4218110208,70011193,7
2020-09-01,2021,A4218110208,70011194,7
2020-09-01,2021,A4218110208,70012042,2
2020-09-01,2021,A4218110208,70012043,5
2020-09-01,2021,A4218110208,70013125,2
2020-09-01,2021,A4218110208,70013126,1
2020-09-01,2021,A4218110208,70014142,2
2020-09-01,2021,A4218110208,70014143,1
2020-09-01,2021,A4218110208,70015151,4
2020-09-01,2021,A4218110208,70016177,2
2020-09-01,2021,A4218110208,70016178,2
2020-09-01,2021,A4218110208,70018115,1
2020-09-01,2021,A4218110208,70022085,13
2020-09-01,2021,A4218110208,70023031,11
2020-09-01,2021,A4218110208,80001019,36
2020-09-01,2021,A4218110208,80006154,29
2020-09-01,2021,A4218110208,80006155,37
2020-09-01,2021,A4218110208,80007195,54
2020-09-01,2021,A4218110208,90001021,8
2020-09-01,2021,A4218110208,90002001,24
2020-09-01,2021,A4218110208,90002002,34
2020-09-01,2021,A4218110208,90002003,38
2020-09-01,2021,A4218110208,90002005,35
2020-09-01,2021,A4218110208,90002006,27
2020-09-01,2021,A4218110208,90002007,11
2020-09-01,2021,A4218110208,90002009,17
2020-09-01,2021,A4218110208,90002010,28
2020-09-01,2021,A4218110208,90002011,12
2020-09-01,2021,A4218110208,90002013,20
2020-09-01,2021,A4218110208,90002014,34
2020-09-01,2021,A4218110208,90002015,13
2020-09-01,2021,A4218110208,90003179,5
2020-09-01,2021,A4218110208,90004061,2
2020-09-01,2021,A4218110208,90004062,1
2020-09-01,2021,A4218110208,90004063,2
2020-09-01,2021,A4218110208,90004065,3
2020-09-01,2021,A4218110208,90004066,1
2020-09-01,2021,A4218110208,90004067,4
2020-09-01,2021,A4218110208,90005159,2
2020-09-01,2021,A4218110208,90005161,2
2020-09-01,2021,A4218110208,90005162,1
2020-09-01,2021,A4218110208,90006153,4
2020-09-01,2021,A4218110208,90007197,11
2020-09-01,2021,A4218110208,90008165,6
2020-09-01,2021,A4218110208,90008166,11
2020-09-01,2021,A4218110208,90008167,6
2020-09-01,2021,A4218110208,90009127,5
2020-09-01,2021,A4218110208,90009129,1
2020-09-01,2021,A4218110208,90009130,3
2020-09-01,2021,A4218110208,90009131,4
2020-09-01,2021,A4218110208,90010045,6
2020-09-01,2021,A4218110208,90010046,4
2020-09-01,2021,A4218110208,90011185,5
2020-09-01,2021,A4218110208,90011186,11
2020-09-01,2021,A4218110208,90011187,7
2020-09-01,2021,A4218110208,90011189,3
2020-09-01,2021,A4218110208,90011190,5
2020-09-01,2021,A4218110208,90011191,4
2020-09-01,2021,A4218110208,90012033,5
2020-09-01,2021,A4218110208,90012034,4
2020-09-01,2021,A4218110208,90012035,5
2020-09-01,2021,A4218110208,90012037,2
2020-09-01,2021,A4218110208,90012038,5
2020-09-01,2021,A4218110208,90012039,4
2020-09-01,2021,A4218110208,90012041,5
2020-09-01,2021,A4218110208,90013117,4
2020-09-01,2021,A4218110208,90013118,2
2020-09-01,2021,A4218110208,90013119,4
2020-09-01,2021,A4218110208,90013121,5
2020-09-01,2021,A4218110208,90013122,4
2020-09-01,2021,A4218110208,90013123,4
2020-09-01,2021,A4218110208,90014135,4
2020-09-01,2021,A4218110208,90014137,1
2020-09-01,2021,A4218110208,90014138,1
2020-09-01,2021,A4218110208,90014139,3
2020-09-01,2021,A4218110208,90014141,3
2020-09-01,2021,A4218110208,90015145,5
2020-09-01,2021,A4218110208,90015146,3
2020-09-01,2021,A4218110208,90015147,8
2020-09-01,2021,A4218110208,90015149,5
2020-09-01,2021,A4218110208,90015150,3
2020-09-01,2021,A4218110208,90016171,2
2020-09-01,2021,A4218110208,90016173,3
2020-09-01,2021,A4218110208,90016174,2
2020-09-01,2021,A4218110208,90016175,3
2020-09-01,2021,A4218110208,90017049,4
2020-09-01,2021,A4218110208,90017050,4
2020-09-01,2021,A4218110208,90017051,1
2020-09-01,2021,A4218110208,90017053,2
2020-09-01,2021,A4218110208,90017054,2
2020-09-01,2021,A4218110208,90017055,4
2020-09-01,2021,A4218110208,90017057,3
2020-09-01,2021,A4218110208,90017058,5
2020-09-01,2021,A4218110208,90017059,1
2020-09-01,2021,A4218110208,90018105,6
2020-09-01,2021,A4218110208,90018106,2
2020-09-01,2021,A4218110208,90018107,2
2020-09-01,2021,A4218110208,90018109,2
2020-09-01,2021,A4218110208,90018110,6
2020-09-01,2021,A4218110208,90018111,6
2020-09-01,2021,A4218110208,90018113,3
2020-09-01,2021,A4218110208,90018114,1
2020-09-01,2021,A4218110208,90019201,1
2020-09-01,2021,A4218110208,90019202,1
2020-09-01,2021,A4218110208,90019203,1
2020-09-01,2021,A4218110208,90020097,1
2020-09-01,2021,A4218110208,90020098,1
2020-09-01,2021,A4218110208,90020099,1
2020-09-01,2021,A4218110208,90020101,2
2020-09-01,2021,A4218110208,90020102,1
2020-09-01,2021,A4218110208,90020103,1
2020-09-01,2021,A4218110208,90021086,11
2020-09-01,2021,A4218110208,90021087,10
2020-09-01,2021,A4218110208,90021089,9
2020-09-01,2021,A4218110208,90021090,8
2020-09-01,2021,A4218110208,90021091,8
2020-09-01,2021,A4218110208,90021093,7
2020-09-01,2021,A4218110208,90021094,4
2020-09-01,2021,A4218110208,90021095,3
2020-09-01,2021,A4218110208,90022071,22
2020-09-01,2021,A4218110208,90022073,24
2020-09-01,2021,A4218110208,90022074,31
2020-09-01,2021,A4218110208,90022075,9
2020-09-01,2021,A4218110208,90022077,15
2020-09-01,2021,A4218110208,90022078,27
2020-09-01,2021,A4218110208,90022079,15
2020-09-01,2021,A4218110208,90022081,8
2020-09-01,2021,A4218110208,90022082,18
2020-09-01,2021,A4218110208,90022083,9
2020-09-01,2021,A4218110208,90023022,4
2020-09-01,2021,A4218110208,90023023,15
2020-09-01,2021,A4218110208,90023025,6
2020-09-01,2021,A4218110208,90023026,10
2020-09-01,2021,A4218110208,90023027,13
2020-09-01,2021,A4218110208,90023029,6
2020-09-01,2021,A4218110208,90023030,9
2020-09-01,2021,A4218110208,90024183,1
2020-09-01,2021,A4218110208,90026205,1
2020-09-01,2021,A4218110208,90027207,1
2020-09-01,2021,A4318110301,70002017,22
2020-09-01,2021,A4318110301,70002018,23
2020-09-01,2021,A4318110301,70003181,14
2020-09-01,2021,A4318110301,70003182,4
2020-09-01,2021,A4318110301,70004069,1
2020-09-01,2021,A4318110301,70004070,2
2020-09-01,2021,A4318110301,70005163,4
2020-09-01,2021,A4318110301,70006157,10
2020-09-01,2021,A4318110301,70006158,6
2020-09-01,2021,A4318110301,70007198,4
2020-09-01,2021,A4318110301,70007199,12
2020-09-01,2021,A4318110301,70008169,13
2020-09-01,2021,A4318110301,70008170,14
2020-09-01,2021,A4318110301,70009133,3
2020-09-01,2021,A4318110301,70009134,3
2020-09-01,2021,A4318110301,70010047,3
2020-09-01,2021,A4318110301,70011193,11
2020-09-01,2021,A4318110301,70011194,10
