date,product,customer,market,sold_quantity
2020-08-01,"AQ LION x1","Atliq Exclusive",India,3
2020-08-01,"AQ LION x2","Atliq Exclusive",India,6
2020-08-01,"AQ LION x2","Atliq Exclusive",India,5
2020-08-01,"AQ LION x2","Atliq Exclusive",India,6
2020-08-01,"AQ LION x2","Atliq Exclusive",India,2
2020-08-01,"AQ LION x2","Atliq Exclusive",India,3
2020-08-01,"AQ LION x3","Atliq Exclusive",India,3
2020-08-01,"AQ LION x3","Atliq Exclusive",India,5
2020-08-01,"AQ LION x3","Atliq Exclusive",India,2
2020-08-01,"AQ LION x3","Atliq Exclusive",India,4
2020-08-01,"AQ LION x3","Atliq Exclusive",India,2
2020-08-01,"AQ Mx NB","Atliq Exclusive",India,6
2020-08-01,"AQ Mx NB","Atliq Exclusive",India,4
2020-08-01,"AQ Aspiron","Atliq Exclusive",India,13
2020-08-01,"AQ Aspiron","Atliq Exclusive",India,15
2020-08-01,"AQ Aspiron","Atliq Exclusive",India,21
2020-08-01,"AQ Aspiron","Atliq Exclusive",India,18
2020-08-01,"AQ Aspiron","Atliq Exclusive",India,19
2020-08-01,"AQ Aspiron","Atliq Exclusive",India,6
2020-08-01,"AQ Aspiron","Atliq Exclusive",India,22
2020-08-01,"AQ Digit","Atliq Exclusive",India,10
2020-08-01,"AQ Digit","Atliq Exclusive",India,17
2020-08-01,"AQ Digit","Atliq Exclusive",India,14
2020-08-01,"AQ Digit","Atliq Exclusive",India,13
2020-08-01,"AQ Digit","Atliq Exclusive",India,20
2020-08-01,"AQ Digit","Atliq Exclusive",India,15
2020-08-01,"AQ Digit","Atliq Exclusive",India,18
2020-08-01,"AQ Digit","Atliq Exclusive",India,6
2020-08-01,"AQ Velocity","Atliq Exclusive",India,5
2020-08-01,"AQ Velocity","Atliq Exclusive",India,14
2020-08-01,"AQ Velocity","Atliq Exclusive",India,19
2020-08-01,"AQ Velocity","Atliq Exclusive",India,17
2020-08-01,"AQ Velocity","Atliq Exclusive",India,20
2020-08-01,"AQ Velocity","Atliq Exclusive",India,20
2020-08-01,"AQ Elite","Atliq Exclusive",India,15
2020-08-01,"AQ Elite","Atliq Exclusive",India,16
2020-08-01,"AQ Elite","Atliq Exclusive",India,15
2020-08-01,"AQ Elite","Atliq Exclusive",India,19
2020-08-01,"AQ Elite","Atliq Exclusive",India,5
2020-08-01,"AQ Elite","Atliq Exclusive",India,10
2020-08-01,"AQ Elite","Atliq Exclusive",India,22
2020-08-01,"AQ Elite","Atliq Exclusive",India,14
2020-08-01,"AQ Gen X","Atliq Exclusive",India,7
2020-08-01,"AQ Gen X","Atliq Exclusive",India,13
2020-08-01,"AQ Gen X","Atliq Exclusive",India,10
2020-08-01,"AQ Gen X","Atliq Exclusive",India,11
2020-08-01,"AQ BZ 101","Atliq Exclusive",India,13
2020-08-01,"AQ BZ 101","Atliq Exclusive",India,13
2020-08-01,"AQ BZ 101","Atliq Exclusive",India,9
2020-08-01,"AQ BZ 101","Atliq Exclusive",India,10
2020-08-01,"AQ BZ Compact","Atliq Exclusive",India,6
2020-08-01,"AQ BZ Compact","Atliq Exclusive",India,17
2020-08-01,"AQ BZ Compact","Atliq Exclusive",India,3
2020-08-01,"AQ BZ Compact","Atliq Exclusive",India,15
2020-08-01,"AQ BZ Compact","Atliq Exclusive",India,13
2020-08-01,"AQ BZ Compact","Atliq Exclusive",India,4
2020-08-01,"AQ BZ Compact","Atliq Exclusive",India,10
2020-08-01,"AQ BZ Compact","Atliq Exclusive",India,8
2020-08-01,"AQ BZ Gen Y","Atliq Exclusive",India,14
2020-08-01,"AQ BZ Gen Y","Atliq Exclusive",India,7
2020-08-01,"AQ BZ Gen Y","Atliq Exclusive",India,11
2020-08-01,"AQ BZ Gen Y","Atliq Exclusive",India,16
2020-08-01,"AQ BZ Gen Y","Atliq Exclusive",India,5
2020-08-01,"AQ BZ Gen Y","Atliq Exclusive",India,17
2020-08-01,"AQ BZ Gen Y","Atliq Exclusive",India,9
2020-08-01,"AQ BZ Gen Y","Atliq Exclusive",India,17
2020-08-01,"AQ BZ Gen Z","Atliq Exclusive",India,16
2020-08-01,"AQ BZ Gen Z","Atliq Exclusive",India,4
2020-08-01,"AQ BZ Gen Z","Atliq Exclusive",India,5
2020-08-01,"AQ BZ Gen Z","Atliq Exclusive",India,11
2020-08-01,"AQ BZ Gen Z","Atliq Exclusive",India,17
2020-08-01,"AQ BZ Gen Z","Atliq Exclusive",India,10
2020-08-01,"AQ Gamer 1","Atliq Exclusive",India,1
2020-08-01,"AQ Gamer 1","Atliq Exclusive",India,3
2020-08-01,"AQ Gamer 1","Atliq Exclusive",India,4
2020-08-01,"AQ Gamer 1","Atliq Exclusive",India,4
2020-08-01,"AQ Gamer 1","Atliq Exclusive",India,3
2020-08-01,"AQ Gamer 1","Atliq Exclusive",India,4
2020-08-01,"AQ Gamer 1","Atliq Exclusive",India,2
2020-08-01,"AQ Gamer 1","Atliq Exclusive",India,2
2020-08-01,"AQ Gamer 2","Atliq Exclusive",India,4
2020-08-01,"AQ Gamer 2","Atliq Exclusive",India,4
2020-08-01,"AQ Gamer 2","Atliq Exclusive",India,4
2020-08-01,"AQ Gamer 2","Atliq Exclusive",India,3
2020-08-01,"AQ Gamer 2","Atliq Exclusive",India,2
2020-08-01,"AQ Gamer 2","Atliq Exclusive",India,4
2020-08-01,"AQ Gamer 2","Atliq Exclusive",India,2
2020-08-01,"AQ Gamer 2","Atliq Exclusive",India,1
2020-08-01,"AQ Gamer 3","Atliq Exclusive",India,1
2020-08-01,"AQ Gamer 3","Atliq Exclusive",India,2
2020-08-01,"AQ Gamer 3","Atliq Exclusive",India,2
2020-08-01,"AQ Gamer 3","Atliq Exclusive",India,4
2020-08-01,"AQ Gamer 3","Atliq Exclusive",India,2
2020-08-01,"AQ Gamer 3","Atliq Exclusive",India,1
2020-08-01,"AQ Gamer 3","Atliq Exclusive",India,2
2020-08-01,"AQ Gamer 3","Atliq Exclusive",India,1
2020-08-01,"AQ Smash 1","Atliq Exclusive",India,1
2020-08-01,"AQ Smash 1","Atliq Exclusive",India,3
2020-08-01,"AQ Smash 1","Atliq Exclusive",India,3
2020-08-01,"AQ Smash 1","Atliq Exclusive",India,1
2020-08-01,"AQ Smash 1","Atliq Exclusive",India,4
2020-08-01,"AQ Smash 1","Atliq Exclusive",India,1
2020-08-01,"AQ Smash 1","Atliq Exclusive",India,3
2020-08-01,"AQ Smash 1","Atliq Exclusive",India,1
2020-08-01,"AQ Smash 2","Atliq Exclusive",India,2
2020-08-01,"AQ Home Allin1","Atliq Exclusive",India,1
2020-08-01,"AQ Home Allin1","Atliq Exclusive",India,1
2020-08-01,"AQ Home Allin1","Atliq Exclusive",India,1
2020-08-01,"AQ Home Allin1","Atliq Exclusive",India,1
2020-08-01,"AQ Home Allin1","Atliq Exclusive",India,1
2020-08-01,"AQ Digit SSD","Atliq Exclusive",India,338
2020-08-01,"AQ Digit SSD","Atliq Exclusive",India,575
2020-08-01,"AQ Digit SSD","Atliq Exclusive",India,517
2020-08-01,"AQ Neuer SSD","Atliq Exclusive",India,719
2020-08-01,"AQ Neuer SSD","Atliq Exclusive",India,432
2020-08-01,"AQ Neuer SSD","Atliq Exclusive",India,410
2020-08-01,"AQ Clx1","Atliq Exclusive",India,496
2020-08-01,"AQ Clx1","Atliq Exclusive",India,304
2020-08-01,"AQ Clx1","Atliq Exclusive",India,748
2020-08-01,"AQ Clx2","Atliq Exclusive",India,544
2020-08-01,"AQ Pen Drive 2 IN 1","Atliq Exclusive",India,786
2020-08-01,"AQ Pen Drive DRC","Atliq Exclusive",India,456
2020-08-01,"AQ Wi Power Dx1","Atliq Exclusive",India,744
2020-08-01,"AQ Wi Power Dx1","Atliq Exclusive",India,218
2020-08-01,"AQ Wi Power Dx1","Atliq Exclusive",India,120
2020-08-01,"AQ Wi Power Dx2","Atliq Exclusive",India,732
2020-08-01,"AQ Wi Power Dx2","Atliq Exclusive",India,187
2020-08-01,"AQ Wi Power Dx2","Atliq Exclusive",India,534
2020-09-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,248
2020-09-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,144
2020-09-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,42
2020-09-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,202
2020-09-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,166
2020-09-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,78
2020-09-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,83
2020-09-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,196
2020-09-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,94
2020-09-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,170
2020-09-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,242
2020-09-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,195
2020-09-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,134
2020-09-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,106
2020-09-01,"AQ Zion Saga","Atliq Exclusive",India,108
2020-09-01,"AQ Zion Saga","Atliq Exclusive",India,159
2020-09-01,"AQ Zion Saga","Atliq Exclusive",India,223
2020-09-01,"AQ Zion Saga","Atliq Exclusive",India,230
2020-09-01,"AQ Zion Saga","Atliq Exclusive",India,234
2020-09-01,"AQ Zion Saga","Atliq Exclusive",India,153
2020-09-01,"AQ Mforce Gen X","Atliq Exclusive",India,119
2020-09-01,"AQ Mforce Gen X","Atliq Exclusive",India,53
2020-09-01,"AQ Mforce Gen X","Atliq Exclusive",India,64
2020-09-01,"AQ Mforce Gen X","Atliq Exclusive",India,148
2020-09-01,"AQ Mforce Gen X","Atliq Exclusive",India,23
2020-09-01,"AQ Mforce Gen X","Atliq Exclusive",India,168
2020-09-01,"AQ Mforce Gen X","Atliq Exclusive",India,37
2020-09-01,"AQ Mforce Gen X","Atliq Exclusive",India,98
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,170
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,108
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,42
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,144
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,160
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,39
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,67
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,122
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,122
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,161
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,145
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,90
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,182
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,81
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,193
2020-09-01,"AQ Mforce Gen Y","Atliq Exclusive",India,144
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,112
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,145
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,77
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,93
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,62
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,165
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,100
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,125
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,170
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,141
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,157
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,39
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,58
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,124
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,182
2020-09-01,"AQ Mforce Gen Z","Atliq Exclusive",India,63
2020-09-01,"AQ GT 21","Atliq Exclusive",India,82
2020-09-01,"AQ GT 21","Atliq Exclusive",India,49
2020-09-01,"AQ GT 21","Atliq Exclusive",India,37
2020-09-01,"AQ GT 21","Atliq Exclusive",India,67
2020-09-01,"AQ GT 21","Atliq Exclusive",India,131
2020-09-01,"AQ GT 21","Atliq Exclusive",India,88
2020-09-01,"AQ GT 21","Atliq Exclusive",India,61
2020-09-01,"AQ GT 21","Atliq Exclusive",India,106
2020-09-01,"AQ Marquee P3","Atliq Exclusive",India,116
2020-09-01,"AQ Marquee P3","Atliq Exclusive",India,169
2020-09-01,"AQ Marquee P3","Atliq Exclusive",India,196
2020-09-01,"AQ Marquee P3","Atliq Exclusive",India,90
2020-09-01,"AQ Marquee P3","Atliq Exclusive",India,104
2020-09-01,"AQ Marquee P3","Atliq Exclusive",India,154
2020-09-01,"AQ Marquee P3","Atliq Exclusive",India,167
2020-09-01,"AQ Marquee P3","Atliq Exclusive",India,83
2020-09-01,"AQ Marquee P4","Atliq Exclusive",India,134
2020-09-01,"AQ Marquee P4","Atliq Exclusive",India,90
2020-09-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,40
2020-09-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,81
2020-09-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,119
2020-09-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,57
2020-09-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,97
2020-09-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,81
2020-09-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,131
2020-09-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,151
2020-09-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,97
2020-09-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,146
2020-09-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,99
2020-09-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,74
2020-09-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,202
2020-09-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,50
2020-09-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,70
2020-09-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,75
2020-09-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,203
2020-09-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,121
2020-09-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,89
2020-09-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,102
2020-09-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,59
2020-09-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,32
2020-09-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,133
2020-09-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,202
2020-09-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,183
2020-09-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,63
2020-09-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,132
2020-09-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,110
2020-09-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,148
2020-09-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,39
2020-09-01,"AQ Electron 3 3600 Desktop Processor","Atliq Exclusive",India,193
2020-09-01,"AQ Electron 3 3600 Desktop Processor","Atliq Exclusive",India,204
2020-09-01,"AQ Electron 3 3600 Desktop Processor","Atliq Exclusive",India,33
2020-09-01,"AQ Electron 3 3600 Desktop Processor","Atliq Exclusive",India,48
2020-09-01,"AQ MB Elite","Atliq Exclusive",India,136
2020-09-01,"AQ MB Elite","Atliq Exclusive",India,64
2020-09-01,"AQ MB Elite","Atliq Exclusive",India,129
2020-09-01,"AQ MB Elite","Atliq Exclusive",India,97
2020-09-01,"AQ MB Elite","Atliq Exclusive",India,118
2020-09-01,"AQ MB Elite","Atliq Exclusive",India,28
2020-09-01,"AQ MB Elite","Atliq Exclusive",India,77
2020-09-01,"AQ MB Elite","Atliq Exclusive",India,117
2020-09-01,"AQ MB Crossx","Atliq Exclusive",India,55
2020-09-01,"AQ MB Crossx","Atliq Exclusive",India,99
2020-09-01,"AQ MB Crossx","Atliq Exclusive",India,143
2020-09-01,"AQ MB Crossx","Atliq Exclusive",India,119
2020-09-01,"AQ MB Crossx","Atliq Exclusive",India,113
2020-09-01,"AQ MB Crossx","Atliq Exclusive",India,127
2020-09-01,"AQ MB Crossx","Atliq Exclusive",India,88
2020-09-01,"AQ MB Crossx","Atliq Exclusive",India,26
2020-09-01,"AQ MB Crossx 2","Atliq Exclusive",India,134
2020-09-01,"AQ MB Crossx 2","Atliq Exclusive",India,18
2020-09-01,"AQ MB Crossx 2","Atliq Exclusive",India,31
2020-09-01,"AQ MB Crossx 2","Atliq Exclusive",India,118
2020-09-01,"AQ MB Crossx 2","Atliq Exclusive",India,53
2020-09-01,"AQ MB Crossx 2","Atliq Exclusive",India,37
2020-09-01,"AQ MB Crossx 2","Atliq Exclusive",India,30
2020-09-01,"AQ MB Crossx 2","Atliq Exclusive",India,142
2020-09-01,"AQ MB Lito","Atliq Exclusive",India,55
2020-09-01,"AQ MB Lito","Atliq Exclusive",India,130
2020-09-01,"AQ MB Lito","Atliq Exclusive",India,54
2020-09-01,"AQ MB Lito","Atliq Exclusive",India,70
2020-09-01,"AQ MB Lito","Atliq Exclusive",India,77
2020-09-01,"AQ MB Lito","Atliq Exclusive",India,27
2020-09-01,"AQ MB Lito","Atliq Exclusive",India,138
2020-09-01,"AQ MB Lito","Atliq Exclusive",India,123
2020-09-01,"AQ MB Lito 2","Atliq Exclusive",India,112
2020-09-01,"AQ MB Lito 2","Atliq Exclusive",India,25
2020-09-01,"AQ MB Lito 2","Atliq Exclusive",India,18
2020-09-01,"AQ MB Lito 2","Atliq Exclusive",India,26
2020-09-01,"AQ MB Lito 2","Atliq Exclusive",India,61
2020-09-01,"AQ MB Lito 2","Atliq Exclusive",India,46
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,158
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,768
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,227
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,514
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,356
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,141
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,447
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,576
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,347
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,651
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,254
2020-09-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,826
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,480
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,697
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,792
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,491
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,433
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,204
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,252
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,774
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,788
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,414
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,262
2020-09-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,807
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,187
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,235
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,1038
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,229
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,612
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,545
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,119
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,913
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,414
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,1030
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,624
2020-09-01,"AQ Gamers Ms","Atliq Exclusive",India,705
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,368
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,287
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,239
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,185
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,324
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,306
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,988
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,801
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,437
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,485
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,245
2020-09-01,"AQ Lite Ms","Atliq Exclusive",India,632
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,1000
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,905
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,424
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,701
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,314
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,433
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,842
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,1003
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,982
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,620
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,601
2020-09-01,"AQ Maxima Ms","Atliq Exclusive",India,220
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,587
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,884
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,973
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,894
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,349
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,651
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,297
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,578
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,636
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,295
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,626
2020-09-01,"AQ Qwerty Ms","Atliq Exclusive",India,876
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,788
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,160
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,297
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,460
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,508
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,379
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,1034
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,171
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,304
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,104
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,179
2020-09-01,"AQ Trigger Ms","Atliq Exclusive",India,603
2020-09-01,"AQ Lumina Ms","Atliq Exclusive",India,264
2020-09-01,"AQ Lumina Ms","Atliq Exclusive",India,114
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,549
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,847
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,500
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,452
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,180
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,283
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,655
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,678
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,810
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,774
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,92
2020-09-01,"AQ Master wired x1","Atliq Exclusive",India,382
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,586
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,412
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,737
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,709
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,329
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,568
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,871
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,776
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,730
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,503
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,702
2020-09-01,"AQ Master wireless x1","Atliq Exclusive",India,813
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,794
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,178
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,310
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,572
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,794
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,690
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,836
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,776
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,873
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,143
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,658
2020-09-01,"AQ Gamers ","Atliq Exclusive",India,759
2020-09-01,"AQ Lite","Atliq Exclusive",India,524
2020-09-01,"AQ Lite","Atliq Exclusive",India,776
2020-09-01,"AQ Lite","Atliq Exclusive",India,558
